Date,Close,High,Low,Open,Volume
2008-06-23,36.44843673706055,36.44843673706055,36.18788353387006,36.238546349944166,11300
2008-06-24,36.086551666259766,36.52804421083329,35.99970153384207,36.18787728089974,49500
2008-06-25,36.477386474609375,36.54252477320718,36.3036834247098,36.3036834247098,1800
2008-06-26,35.56545639038086,36.35435247043534,35.56545639038086,36.35435247043534,22000
2008-06-27,35.630584716796875,35.71743485184059,35.39174615519765,35.61610923413692,5500
2008-06-30,35.768096923828125,36.08655201395457,35.76086056310523,35.76086056310523,61200
2008-07-01,35.49308395385742,35.66678428355748,35.02987939343464,35.32661998751279,40100
2008-07-02,34.9357795715332,35.67401265248117,34.87064127730497,35.67401265248117,8100
2008-07-03,34.79103469848633,35.02987608038099,34.7041845418504,35.02987608038099,5600
2008-07-07,34.92855453491211,36.6945255524028,34.01662080888185,34.02385717297376,14900
2008-07-08,34.82720947265625,34.82720947265625,34.19754123254203,34.55941997574354,3100
2008-07-09,34.747596740722656,35.39897960222234,34.523233680251714,35.05881269000408,113700
2008-07-10,34.631805419921875,34.863407666922576,34.42191778170763,34.631805419921875,31000
2008-07-11,34.37848663330078,34.63180069360073,34.060034277364245,34.44362492893737,539500
2008-07-14,34.24097442626953,34.689703383249984,34.125173316051466,34.617328724707285,1231200
2008-07-15,33.886322021484375,34.03107405697527,33.40140587764263,34.01659857733463,22700
2008-07-16,34.21201705932617,34.269916223147376,33.60406065416702,33.69814990140667,640000
2008-07-17,34.667991638183594,34.83445556204646,34.50876407582943,34.76207814237809,123400
2008-07-18,34.69694900512695,36.62938382623312,34.40020840843778,36.62938382623312,6000
2008-07-21,34.84891891479492,35.572676294035396,34.84167979488995,35.572676294035396,306900
2008-07-22,34.83445358276367,34.88511639319476,34.60285137481697,34.74036432299904,17800
2008-07-23,35.304893493652344,35.44964556029699,35.181856031599814,35.181856031599814,4100
2008-07-24,34.55943298339844,35.32661720167197,34.55943298339844,35.32661720167197,13200
2008-07-25,34.55220031738281,34.74761250356334,34.52324934131272,34.559436680941815,25500
2008-07-28,34.1396369934082,34.66074323177559,34.1396369934082,34.515991192127366,43900
2008-07-29,34.52324295043945,34.573905768725,34.11070128101915,34.11070128101915,15700
2008-07-30,34.72590637207031,34.91408498660593,34.50877953761325,34.704194516899854,39500
2008-07-31,34.63904571533203,34.97197361154716,34.63904571533203,34.762083205313715,9300
2008-08-01,34.233741760253906,34.59562064304922,34.212029910779556,34.59562064304922,13900
2008-08-04,33.886322021484375,34.11068781454103,33.799471904556015,34.06002501625654,15600
2008-08-05,34.436397552490234,34.46534576628019,34.08175501462348,34.248218977812556,30300
2008-08-06,34.82720947265625,34.82720947265625,34.48704533146952,34.58837093781943,8200
2008-08-07,34.16136169433594,34.682465325860925,34.11069887961707,34.682465325860925,41900
2008-08-08,34.54495620727539,34.588382665113095,33.95871145059128,33.95871145059128,43800
2008-08-11,34.595603942871094,34.63903038177352,34.58836758351174,34.58836758351174,5300
2008-08-12,34.32782745361328,34.624567996042394,34.28440099828836,34.588380663729865,76400
2008-08-13,34.16136169433594,34.262687323773676,33.85738204510639,34.12517436395337,8200
2008-08-14,34.19029998779297,34.23372366378726,34.016597001069876,34.016597001069876,2600
2008-08-15,34.05279541015625,34.15412103503511,33.95146978527739,34.11069734489629,21500
2008-08-18,33.741580963134766,34.12517439611732,33.633018971884724,34.12517439611732,4500
2008-08-19,33.32180404663086,33.430366041419006,33.22771477574799,33.38694234787032,28500
2008-08-20,33.51721954345703,33.67644435748051,33.329040998361364,33.4231302709092,7900
2008-08-21,33.85737609863281,33.92251438624754,33.56063562414701,33.61129842996782,76600
2008-08-22,33.97318649291992,34.06003940746122,33.85738536778147,33.85738536778147,7900
2008-08-25,33.40141296386719,33.864617366976105,33.31456006759725,33.864617366976105,40700
2008-08-26,33.56065368652344,33.56065368652344,33.34352686458842,33.34352686458842,5800
2008-08-27,33.799468994140625,34.56665002262545,33.56062774200955,33.67642880824775,21700
2008-08-28,34.2192497253418,34.2192497253418,33.9659357342534,33.9659357342534,13600
2008-08-29,34.060035705566406,34.34230074485546,34.03832109883288,34.32782526067188,25100
2008-09-02,33.596824645996094,34.09621912991797,33.488262668429236,33.98765439143513,17600
2008-09-03,33.13362121582031,33.56063829957707,33.0974338889086,33.531690094597344,26700
2008-09-04,32.257877349853516,33.42312757595889,32.257877349853516,33.42312757595889,370800
2008-09-05,32.13483428955078,32.22168441699486,31.570301558874814,32.17102161257617,51600
2008-09-08,32.48224639892578,33.31456609865371,32.34473066872808,33.14810215870812,28200
2008-09-09,31.548593521118164,32.6052789419944,31.548593521118168,32.49671695982871,9900
2008-09-10,32.01904296875,32.134844094313145,31.729538774383837,31.9683773879568,855900
2008-09-11,31.9973201751709,31.9973201751709,31.12157421454424,31.606490441019595,22100
2008-09-12,32.373680114746094,32.46053026173258,31.89600016494584,32.026276765883765,17600
2008-09-15,30.846546173095703,31.642681138907772,30.73798419656403,31.490689954297892,1915000
2008-09-16,31.07091522216797,31.07091522216797,30.173454547742054,30.260307451049115,37100
2008-09-17,29.73196792602539,30.832077210956168,29.710253317394166,30.832077210956168,62400
2008-09-18,30.904457092285156,31.09263289622713,29.41351510368042,30.86103063249081,25900
2008-09-19,32.62699508666992,35.86218979561762,31.411082054811647,34.68970321522436,103600
2008-09-22,31.932180404663086,32.9454420178419,31.932180404663086,32.9454420178419,49500
2008-09-23,31.244609832763672,31.91046816594653,31.150523345975326,31.772955235391127,53800
2008-09-24,31.23015594482422,31.526896587216896,31.107115660413037,31.374905322836327,71700
2008-09-25,31.96836280822754,32.03350108420665,31.49068303801919,31.49068303801919,27700
2008-09-26,31.801908493041992,31.801908493041992,31.2518539224537,31.555830794403924,103900
2008-09-29,28.8272705078125,31.505171788296423,28.55224180883628,31.01301633156698,71800
2008-09-30,29.883947372436523,30.07212310470439,29.087812478279965,29.087812478279965,114600
2008-10-01,30.00699234008789,30.144508064395048,29.464174087506347,29.82605292256071,82400
2008-10-02,28.74765968322754,29.818820858050618,28.711469585773383,29.818820858050618,25300
2008-10-03,28.226552963256836,29.847771579026766,28.089039981212036,28.733183953242236,124600
2008-10-06,26.779027938842773,27.53897277411326,25.657204347641983,27.53897277411326,126800
2008-10-07,25.5848331451416,27.43041745673888,25.555884935942213,27.43041745673888,166000
2008-10-08,25.034774780273438,25.787483325420908,24.144553288978585,25.02029929737644,24900
2008-10-09,23.478694915771484,25.657206779030005,23.341181969416333,25.389417247321106,30200
2008-10-10,22.97206687927246,23.739249576160166,21.589689924308626,22.653613137363973,135000
2008-10-13,25.823673248291016,25.823673248291016,23.695826745006546,23.695826745006546,64000
2008-10-14,25.657209396362305,27.22052581916759,25.33151789975363,26.388203412380577,124600
2008-10-15,23.210908889770508,25.476271231779887,23.160246072360536,25.3532309888439,72100
2008-10-16,24.108367919921875,24.180742579368005,22.270022856460788,23.268809170131846,29700
2008-10-17,23.724773406982422,24.774222486352645,23.232618014738676,23.630686906197703,64200
2008-10-20,25.092674255371094,25.092674255371097,24.02151335624249,24.02151335624249,65600
2008-10-21,24.021516799926758,24.74527449181759,23.956378497219923,24.716326282438487,53900
2008-10-22,22.270021438598633,23.36289418778664,21.712727761412445,23.36289418778664,75100
2008-10-23,22.40753173828125,22.827312417284475,21.56797314119058,22.27725654669785,126700
2008-10-24,21.43046760559082,21.79234648373746,19.28090618590641,21.452179454786265,72500
2008-10-27,20.402725219726562,21.473886036097873,20.395487478749438,20.844216375667557,253000
2008-10-28,22.581241607666016,22.581241607666016,20.721183091908262,21.307427844009432,244600
2008-10-29,22.950349807739258,23.797147523778758,22.610184277549614,22.83454871744245,342900
2008-10-30,24.03598976135254,24.101128057220006,23.370134079966157,23.48593518807319,62600
2008-10-31,24.383384704589844,24.48471305515648,23.420788841986443,23.73200473072441,134100
2008-11-03,24.245880126953125,24.463006859488868,23.95637597629467,24.144554502497524,143100
2008-11-04,25.555885314941406,25.621023618209872,24.759750190447217,24.759750190447217,84600
2008-11-05,24.209693908691406,25.4545551874176,24.202454786089024,25.4545551874176,299600
2008-11-06,22.62466812133789,23.978095762556826,22.55229206803673,23.753729859277396,65000
2008-11-07,23.746496200561523,23.746496200561523,22.986549625045825,22.986549625045825,36800
2008-11-10,23.500411987304688,24.108368529130367,23.080631221343847,23.99256741454054,64900
2008-11-11,22.892454147338867,23.239858872815745,22.429249687313945,22.617426844313616,37200
2008-11-12,21.64035987854004,22.436493805805497,21.48837138957244,22.154228680317914,79000
2008-11-13,23.160240173339844,23.160240173339844,20.684989449595832,21.74891248559379,388900
2008-11-14,21.95880889892578,22.87798151637226,21.871957366849827,22.262787190504213,103400
2008-11-17,21.71272850036621,22.1759329332941,21.350849692026774,22.052894083240368,138800
2008-11-18,21.51007652282715,21.85748123851303,21.0034470040679,21.365325823377997,160600
2008-11-19,20.359304428100586,21.71273199662522,20.15665314629208,21.560743535268838,2424800
2008-11-20,19.013118743896484,20.39549610464519,18.96245591608766,19.744114326251633,115600
2008-11-21,20.142168045043945,20.308631912909828,18.96968046953532,18.96968046953532,124500
2008-11-24,21.611404418945312,22.016708326698037,20.424440904125035,20.424440904125035,106300
2008-11-25,21.64035987854004,22.70428482314753,20.988978076398688,21.915388640184133,623600
2008-11-26,22.175931930541992,22.479910171020144,21.010683159090775,21.097533296108512,601400
2008-11-28,22.248310089111328,22.255547831296813,21.71996733369457,21.98052053053929,188100
2008-12-01,20.366539001464844,21.951568577070336,20.26521337632979,21.951568577070336,822900
2008-12-02,21.35085105895996,21.3580888012451,20.641568880514644,20.967259000596748,318200
2008-12-03,21.589693069458008,21.625880403839677,20.627095342047458,20.938311387379752,215700
2008-12-04,21.198856353759766,21.567971438119823,20.713938807484308,21.191618613611443,265800
2008-12-05,21.553503036499023,21.61864133459713,20.286927165304107,20.85869498360529,158600
2008-12-08,22.422008514404297,23.7030597061698,21.886428094332057,21.886428094332057,812500
2008-12-09,22.154218673706055,22.682561344987796,22.10355586693355,22.436483671700255,230600
2008-12-10,22.762176513671875,22.95035227025154,22.07460625835943,22.07460625835943,286800
2008-12-11,22.530576705932617,23.160246515473695,22.320687689724434,22.943119756574436,469900
2008-12-12,22.668087005615234,22.805601331256916,21.80681510569231,22.146982049097627,607800
2008-12-15,22.54505157470703,22.769416070160993,22.22659780730067,22.74770422313985,162400
2008-12-16,23.826099395751953,23.95637598751767,22.516099877653417,22.516099877653417,799800
2008-12-17,23.703062057495117,23.94913975875767,23.428033388809627,23.608972793828674,388800
2008-12-18,22.85626792907715,23.63792618364473,22.812842853950684,23.36289748677455,502600
2008-12-19,22.885215759277344,23.268807781558316,22.689800877334694,22.9431163116539,300100
2008-12-22,22.537811279296875,22.90692782188608,22.154220633819165,22.90692782188608,466300
2008-12-23,22.23383331298828,22.668088155680547,22.0963203608279,22.472673269400314,739200
2008-12-24,22.40029525756836,23.203666527197843,22.226592242142083,22.262780945546673,246100
2008-12-26,22.56676483154297,22.5957144210949,22.37858766785161,22.56676483154297,181400
2008-12-29,22.429250717163086,22.77665407813296,22.197648476516502,22.733229003126286,697100
2008-12-30,23.102344512939453,23.102344512939453,22.45096289642617,22.45096289642617,202500
2008-12-31,23.464216232299805,23.630682882702466,23.00825100667206,23.015487366686415,221700
2009-01-02,23.978090286254883,24.035989459122273,23.370133786108408,23.48593489275935,96000
2009-01-05,23.869531631469727,24.07218292958877,23.67411669646199,23.74649413215941,171800
2009-01-06,24.17351531982422,24.339979307961897,23.905722905026046,24.130088851255437,252900
2009-01-07,23.507644653320312,23.992563642558853,23.39184355693611,23.927425353285493,169500
2009-01-08,23.522119522094727,23.616208773239542,23.276041853580793,23.500407679875096,293700
2009-01-09,22.914167404174805,23.507648464475892,22.87074233110497,23.507648464475892,3407400
2009-01-12,22.385822296142578,22.928640484194695,22.241070227145464,22.863502191191795,630600
2009-01-13,22.161455154418945,22.335156787956823,22.002227621665824,22.175929255203698,133800
2009-01-14,21.415990829467773,21.71273138124141,21.23505140129076,21.71273138124141,121100
2009-01-15,21.524555206298828,21.69101915661456,20.808035203216967,21.582455770776402,268500
2009-01-16,21.698253631591797,22.04565696613217,21.263998773187257,22.023945120509733,203800
2009-01-20,20.24350357055664,21.358091157166037,20.171128900638287,21.358091157166037,557300
2009-01-21,21.140958786010742,21.162672010926993,20.323113307244792,20.46786537910368,396100
2009-01-22,20.6488037109375,20.96001830256233,20.279687189196807,20.721178362666347,343500
2009-01-23,20.742891311645508,20.873167891764243,20.048084724956237,20.294162402856514,351200
2009-01-26,21.003446578979492,21.300187094371392,20.721180166918867,20.808031689197087,350300
2009-01-27,21.336376190185547,21.45217730917356,21.097536209715493,21.16991225419756,168100
2009-01-28,22.103559494018555,22.190409639749397,21.792343480823657,21.893669110995695,93700
2009-01-29,21.177146911621094,21.6837763882737,21.119246360562,21.553501183734248,1256300
2009-01-30,20.793560028076172,21.401516654415534,20.71394761351489,21.30019101017843,149300
2009-02-02,20.76460838317871,20.844220789870793,20.446154615035688,20.59090670431658,62800
2009-02-03,21.184385299682617,21.314661888656595,20.7284172382737,20.94554534671635,148500
2009-02-04,21.23504638671875,21.596925157616536,21.09029432617645,21.17714583859342,181000
2009-02-05,21.481130599975586,21.633119067396382,20.923836791849244,21.032400180072436,278500
2009-02-06,22.06013298034668,22.161459990699704,21.546265708213443,21.662066822509896,99000
2009-02-09,22.07460594177246,22.21212026695437,21.922617514301415,22.103556907266764,27300
2009-02-10,21.06134605407715,22.01670584787537,20.902118501472085,21.843004192680972,164300
2009-02-11,21.198856353759766,21.35808249564955,20.945540970399552,21.16990539316647,121100
2009-02-12,21.242292404174805,21.242292404174805,20.547484175503005,20.887651236175284,154600
2009-02-13,20.97449493408203,21.235048112044662,20.94554534789622,21.184385300875945,102100
2009-02-17,19.97571563720703,20.35930638927127,19.881626349768233,20.35930638927127,134000
2009-02-18,19.83819580078125,20.04808616840854,19.317090823244996,19.317090823244996,208200
2009-02-19,19.678970336914062,20.32311418556258,19.657257111059412,20.243500404553664,109000
2009-02-20,19.432893753051758,19.67897147176277,19.157865064865003,19.17957829197181,90900
2009-02-23,18.795984268188477,19.744107712728635,18.75255919896359,19.642780710593147,142900
2009-02-24,19.48356056213379,19.57764847129591,18.774278230116295,18.933504453490073,407300
2009-02-25,19.157865524291992,19.548695338837852,18.940738769849784,19.353280431564922,147000
2009-02-26,18.984159469604492,19.59211589848444,18.984159469604492,19.447365222367928,105700
2009-02-27,18.774269104003906,20.1638834976013,18.672942119785784,20.1638834976013,45400
2009-03-02,17.724824905395508,18.38344426472839,17.717587163149652,18.38344426472839,60800
2009-03-03,17.652446746826172,18.064988342167997,17.50769606063954,18.064988342167997,275100
2009-03-04,18.361736297607422,18.542675750605113,17.978144160287265,18.064994324669414,151700
2009-03-05,17.623497009277344,18.007087635787855,17.45703310039701,17.862336950853738,325400
2009-03-06,17.587305068969727,17.99261022536209,17.20371451298898,17.876809146523627,176000
2009-03-09,17.319522857666016,17.674163982944087,17.13134568049551,17.182008501184043,167000
2009-03-10,18.412395477294922,18.419633219636527,17.84062625643184,17.884051330023276,86600
2009-03-11,18.492006301879883,18.77427270724831,18.216979018692633,18.687421187029237,428400
2009-03-12,19.121675491333008,19.1723383015168,18.267641318354674,18.470293939547886,58100
2009-03-13,19.230241775512695,19.309855563875914,18.976926305641026,19.251955003373098,75500
2009-03-16,19.331567764282227,19.830960970524604,19.331567764282227,19.650021543091974,59800
2009-03-17,19.917814254760742,19.917814254760742,19.25919479142052,19.34604495116956,120400
2009-03-18,20.34482765197754,20.77908113054018,19.056538558989445,20.77908113054018,87200
2009-03-19,20.22178840637207,20.79355621164325,20.20731292257834,20.79355621164325,74800
2009-03-20,19.896099090576172,20.32311624579917,19.874385862520366,20.265215684775285,175900
2009-03-23,21.415990829467773,21.415990829467773,19.780298233092594,20.547481022034805,149800
2009-03-24,20.836984634399414,21.249526298344236,20.800795921491297,20.85869648168604,94500
2009-03-25,21.104768753051758,21.37979737823868,20.64156439121006,20.945542598783145,85900
2009-03-26,21.567983627319336,21.59693460427435,21.162679613159092,21.314669481255784,111700
2009-03-27,20.91659164428711,21.13371972433048,20.88040432117549,21.039630475507654,58400
2009-03-30,20.120464324951172,20.619857544760897,19.93952489260284,20.619857544760897,57500
2009-03-31,20.504053115844727,20.786318143096178,20.30140048729147,20.431677078471555,326100
2009-04-01,20.988969802856445,21.068583578337986,20.286925447794758,20.395488808614477,1575300
2009-04-02,21.828533172607422,22.175936554024915,20.764609799344473,20.764609799344473,56900
2009-04-03,22.016706466674805,22.031181950129028,21.691014991245172,21.806816097962802,210000
2009-04-06,21.792341232299805,21.821290817737022,21.495600734163652,21.727202939493523,438200
2009-04-07,21.300186157226562,21.52455062425826,20.94554510273837,21.502837399529497,119700
2009-04-08,21.517314910888672,21.691016583717634,21.387038311152402,21.495603064571416,42900
2009-04-09,22.25554656982422,22.25554656982422,22.031182096624175,22.13250772056134,55100
2009-04-13,22.588476181030273,22.6029516657165,22.110796230050422,22.53057562274357,35400
2009-04-14,22.284494400024414,22.552283905722124,22.18316740989256,22.436482814535346,190300
2009-04-15,22.40753173828125,22.414769479001087,22.0239411433351,22.0239411433351,101700
2009-04-16,22.725990295410156,22.77665311084274,22.313448649221172,22.5740018491124,58000
2009-04-17,22.668087005615234,22.885215106174417,22.581236869757976,22.733225297737185,224200
2009-04-20,21.741680145263672,22.21212233467532,21.727204661169,22.15422177875478,93400
2009-04-21,22.175931930541992,22.20488289651993,21.61863964004708,21.640351484072493,64500
2009-04-22,22.016706466674805,22.458199048822063,21.879192134775842,21.879192134775842,325700
2009-04-23,22.429250717163086,22.48715127732473,22.067371871038237,22.30621185426231,203400
2009-04-24,22.885215759277344,22.957590414404493,22.62466258335381,22.733225946502596,346200
2009-04-27,22.479909896850586,22.776650392215146,22.400297502298304,22.55228593045468,146400
2009-04-28,22.422008514404297,22.617423383749806,22.11803028890838,22.146981253459405,139200
2009-04-29,22.943119049072266,23.225384103028684,22.675328099593393,22.733228658878254,71800
2009-04-30,23.12405776977539,23.464221992266765,22.964830201215793,23.32670903091207,415000
2009-05-01,23.254337310791016,23.406325775868613,23.015495927740464,23.10958520841947,52200
2009-05-04,24.32549476623535,24.347206611981488,23.52935970424262,23.52935970424262,182200
2009-05-05,24.14455223083496,24.311016135480994,24.014275651387468,24.166264073770897,457900
2009-05-06,24.658424377441406,24.723562680242267,24.216931743004075,24.564335104303165,257800
2009-05-07,24.274831771850586,24.89726378050054,24.101128724423234,24.781462669187732,249900
2009-05-08,25.063718795776367,25.165044387041206,24.506425282904463,24.723551944317016,365900
2009-05-11,24.470237731933594,24.658413433779234,24.405099458041782,24.643937955034914,73000
2009-05-12,24.59328842163086,24.723565039665157,24.311023336195465,24.58605205881418,321800
2009-05-13,23.811626434326172,24.19521708350408,23.797150950839963,24.19521708350408,83300
2009-05-14,24.043230056762695,24.19521850089734,23.739250407577078,23.768201376245486,38700
2009-05-15,23.869531631469727,24.238649651234404,23.782681469549686,24.159035852425674,268700
2009-05-18,24.694610595703125,24.69461059570312,23.7899135203529,24.115605019662254,361800
2009-05-19,24.795940399169922,25.00583081859242,24.62947644060213,24.71632936231154,110500
2009-05-20,24.868309020996094,25.34598887744842,24.839358057352715,25.049248402393427,200100
2009-05-21,24.542625427246094,24.62223922225568,24.332735015114785,24.564337276460805,155500
2009-05-22,24.6149959564209,24.781462642110178,24.506433967699163,24.71632434451063,73000
2009-05-26,25.150577545166016,25.259142293612367,24.347206137228504,24.39063258879029,558400
2009-05-27,24.730798721313477,25.28809246894906,24.730798721313477,25.150579503006433,562800
2009-05-28,25.056488037109375,25.150577300787567,24.66566102051576,24.89726323809576,177400
2009-05-29,25.548643112182617,25.548643112182617,25.179527945432575,25.396654676515904,89900
2009-06-01,26.1348876953125,26.294115252740443,25.982899260085556,26.105936728340843,211100
2009-06-02,26.15660285949707,26.315830437131854,26.01908989030482,26.192790192345925,154600
2009-06-03,25.64997100830078,25.975662514236998,25.396656926415073,25.975662514236998,133000
2009-06-04,25.87433433532715,25.91052166333319,25.577593828211793,25.715106779001196,123700
2009-06-05,25.729583740234375,26.062511594478377,25.642733595848185,26.02632426439382,103600
2009-06-08,25.693395614624023,25.83090856905414,25.324280441724113,25.60654547292691,34600
2009-06-09,25.953941345214844,25.982892304436298,25.65720091548353,25.896039426771935,432100
2009-06-10,25.917757034301758,26.214497498468663,25.606541088844306,26.214497498468663,2074200
2009-06-11,26.250696182250977,26.532961287288575,26.06975672918411,26.09146858005871,2331700
2009-06-12,26.21450424194336,26.21450424194336,25.910524578476927,26.084227637731527,146400
2009-06-15,25.382183074951172,25.787488392966168,25.18676815881447,25.787488392966168,838400
2009-06-16,25.056488037109375,25.490744265759034,24.991349740857736,25.39665500208084,124300
2009-06-17,24.955158233642578,25.150573089678023,24.723556054841104,24.962397354745235,44800
2009-06-18,25.02029800415039,25.201237389636535,24.82488313651545,24.969635197087545,83000
2009-06-19,25.15781593322754,25.345994477571136,25.0637294219722,25.309807145479358,325500
2009-06-22,24.405113220214844,24.947931555106337,24.36168675949347,24.91174145738011,103200
2009-06-23,24.497028350830078,24.577272379261064,24.190631687945384,24.497028350830078,166400
2009-06-24,24.613750457763672,24.971209987807434,24.56268202774551,24.708585069401128,60200
2009-06-25,25.26300811767578,25.270302015171183,24.526199241572304,24.57726487264464,45600
2009-06-26,25.18276596069336,25.233831601154026,25.044159619852785,25.226537702317657,913300
2009-06-29,25.36514663696289,25.43809676426114,25.1535873717814,25.299490409246875,69300
2009-06-30,25.160879135131836,25.48915742666259,25.014976126191264,25.48915742666259,157400
2009-07-01,25.503751754760742,25.64965478514829,25.438095530229784,25.459982793652664,326900
2009-07-02,24.730472564697266,25.131703845832956,24.715881982108993,25.12440716310428,424900
2009-07-06,24.70858383178711,24.70858383178711,24.41678054596089,24.606452542604487,85700
2009-07-07,24.212514877319336,24.679405137877595,24.18333649711541,24.679405137877595,118200
2009-07-08,24.146860122680664,24.3219443289134,23.818581758156483,24.16145070510581,50900
2009-07-09,24.358413696289062,24.482432226461288,24.219807369972717,24.380298173373646,117000
2009-07-10,24.15415382385254,24.263579004230653,23.971775740353646,23.993660219855528,51300
2009-07-13,24.562679290771484,24.62104161407815,23.979069972048563,24.219810381385436,22200
2009-07-14,24.759645462036133,24.832598358816345,24.606448553100392,24.745054882680094,132900
2009-07-15,25.642362594604492,25.708018823510464,25.21924405657288,25.263015803466537,72100
2009-07-16,25.853919982910156,25.963347962528218,25.525641609794214,25.60588564092912,311100
2009-07-17,25.853919982910156,25.91957621410717,25.72260752051613,25.80285433452016,59600
2009-07-20,26.357280731201172,26.386459108833243,26.058180793240545,26.204081030006797,124600
2009-07-21,26.4740047454834,26.627201676280322,26.15301751958258,26.56154545124323,231300
