Date,Volume,Close,High,Low,Open
2007-10-05,33458450,161.4499,161.58,157.7,158.37
2007-10-08,29800850,167.91,167.91,162.97,163.49
2007-10-09,39413730,167.86,171.11,166.68,170.2
2007-10-10,23776730,166.79,167.88,165.6,167.55
2007-10-11,58284030,162.23,171.88,153.21,169.49
2007-10-12,35237870,167.2537,167.28,161.8,163.01
2007-10-15,38451440,166.98,169.57,163.5,167.98
2007-10-16,37921020,169.58,170.18,165.15,165.54
2007-10-17,40042150,172.75,173.04,169.18,172.69
2007-10-18,29288200,173.5,174.19,171.05,171.5
2007-10-19,46054080,170.42,174.63,170.0,174.24
2007-10-22,58484530,174.36,174.9,169.9601,170.35
2007-10-23,63975760,186.16,188.6,182.76,188.56
2007-10-24,45924630,185.93,187.21,179.24,185.81
2007-10-25,34666110,182.78,185.9,181.66,184.87
2007-10-26,25217580,184.7,185.37,182.88,185.29
2007-10-29,19276730,185.09,186.59,184.7,185.45
2007-10-30,33478030,187.0,189.37,184.73,186.18
2007-10-31,29695430,189.95,190.12,184.95,187.63
2007-11-01,28721330,187.44,190.1,180.0,188.6
2007-11-02,35764070,187.87,189.44,183.49,189.21
2007-11-05,28686720,186.18,188.96,184.24,185.29
2007-11-06,34053240,191.79,192.0,185.27,187.05
2007-11-07,35390580,186.2999,192.68,186.13,190.61
2007-11-08,67419660,175.4663,186.9,167.77,186.67
2007-11-09,54425940,165.37,175.12,165.21,171.15
2007-11-12,63057720,153.76,167.7,150.63,165.28
2007-11-13,62027230,169.96,170.98,153.76,160.85
2007-11-14,51656760,166.11,177.57,163.74,177.16
2007-11-15,52799100,164.3,169.59,160.3,166.39
2007-11-16,49375770,166.39,167.02,159.33,165.3
2007-11-19,41176160,163.95,168.2,162.1,166.1
2007-11-20,55050730,168.85,171.79,163.53,165.67
2007-11-21,43503190,168.46,172.35,164.67,165.84
2007-11-23,16624060,171.54,172.05,169.75,172.0
2007-11-26,46583480,172.5419,177.2699,172.35,173.59
2007-11-27,46984390,174.81,175.79,170.01,175.22
2007-11-28,40897670,180.22,180.6,175.35,176.82
2007-11-29,37360570,184.29,185.17,179.15,179.43
2007-11-30,42378240,182.22,187.7,179.7,187.34
2007-12-03,34298600,178.86,184.14,177.7,181.86
2007-12-04,27627260,179.81,180.9,176.99,177.15
2007-12-05,31799590,185.5,186.0,182.41,182.89
2007-12-06,32121580,189.9528,190.1,186.12,186.19
2007-12-07,38008550,194.3,194.99,188.04,190.54
2007-12-10,25759630,194.21,195.66,192.69,193.59
2007-12-11,39535880,188.5404,196.83,187.39,194.75
2007-12-12,43681940,190.86,194.48,185.76,193.44
2007-12-13,30888760,191.83,192.12,187.82,190.19
2007-12-14,24077040,190.39,193.2,189.54,190.37
2007-12-17,36527050,184.4,192.65,182.98,190.72
2007-12-18,43608390,182.98,187.33,178.6,186.52
2007-12-19,29446840,183.12,184.6394,180.9,182.98
2007-12-20,27504830,187.21,187.83,183.33,185.43
2007-12-21,35487790,193.91,193.9125,189.89,190.12
2007-12-24,17149310,198.8,199.33,194.79,195.03
2007-12-26,25090620,198.95,200.96,196.82,199.01
2007-12-27,28378280,198.57,202.96,197.8,198.95
2007-12-28,24737710,199.83,201.56,196.8801,200.59
2007-12-31,19178280,198.08,200.5,197.75,199.5
2008-01-02,38509780,194.84,200.26,192.55,199.27
2008-01-03,30048070,194.93,197.39,192.69,195.41
2008-01-04,51936630,180.05,193.0,178.89,191.45
2008-01-07,73959870,177.64,183.6,170.23,181.25
2008-01-08,54250800,171.25,182.46,170.8,180.14
2008-01-09,64733780,179.4,179.5,168.3,171.3
2008-01-10,52899650,178.02,181.0,175.41,177.58
2008-01-11,43921320,172.69,177.85,170.0,176.0
2008-01-14,39212330,178.78,179.42,175.17,177.52
2008-01-15,83492390,169.04,179.22,164.66,177.72
2008-01-16,79003930,159.64,169.01,156.7,165.23
2008-01-17,62675630,160.89,165.36,158.42,161.51
2008-01-18,61302850,161.36,165.75,159.61,161.71
2008-01-22,84872630,155.64,159.98,146.0,148.06
2008-01-23,120275700,139.072,140.0,126.14,136.19
2008-01-24,71541600,135.6,140.7,132.01,139.99
2008-01-25,55425280,130.01,139.09,129.61,138.99
2008-01-28,52615900,130.01,133.2,126.45,128.16
2008-01-29,38901910,131.54,132.79,129.05,131.15
2008-01-30,44261040,132.18,135.45,130.0,131.37
2008-01-31,47993010,135.36,136.65,129.4,129.45
2008-02-01,36074430,133.75,136.59,132.18,136.24
2008-02-04,32105260,131.65,135.9,131.42,134.21
2008-02-05,40701920,129.36,134.0,128.9,130.43
2008-02-06,55990600,122.0,131.92,121.77,130.83
2008-02-07,74358360,121.24,124.78,117.27,119.97
2008-02-08,48385330,125.48,125.7,121.6,122.08
2008-02-11,42849800,129.45,129.98,127.2,128.01
2008-02-12,43741740,124.86,131.0,123.62,130.7
2008-02-13,34514950,129.4,129.78,125.63,126.68
2008-02-14,34059430,127.46,130.8,127.01,129.4
2008-02-15,31982000,124.63,127.08,124.06,126.27
2008-02-19,35847090,122.18,126.75,121.44,125.99
2008-02-20,34498140,123.82,124.6,121.68,122.2
2008-02-21,33350830,121.54,126.47,120.86,126.05
2008-02-22,54574250,119.46,122.51,115.87,122.48
2008-02-25,44836100,119.74,120.17,116.664,118.59
2008-02-26,53409590,119.15,121.09,115.44,117.64
2008-02-27,51915900,122.96,123.05,118.09,118.23
2008-02-28,57703230,129.91,132.2,125.77,127.2
2008-02-29,44513740,125.02,130.21,124.8,129.29
2008-03-03,56860090,121.73,125.98,118.0,124.44
2008-03-04,63735670,124.62,124.88,120.4,121.99
2008-03-05,43457910,124.4899,125.14,122.25,123.58
2008-03-06,52590340,120.93,127.5,120.81,124.615
2008-03-07,43937750,122.25,122.9799,119.05,120.41
2008-03-10,35679770,119.69,123.46,119.37,121.98
2008-03-11,41410610,127.3501,127.48,122.0,124.1
2008-03-12,37824130,126.03,128.68,125.17,127.04
2008-03-13,45045520,127.94,129.5,123.0,124.1
2008-03-14,41302200,126.61,130.3,124.2,129.88
2008-03-17,38245340,126.73,128.59,122.55,122.55
2008-03-18,42926600,132.82,133.0015,128.67,129.18
2008-03-19,36070270,129.67,134.29,129.67,133.12
2008-03-20,32391590,133.27,133.2915,129.18,131.12
2008-03-24,38049460,139.53,140.85,133.64,134.01
2008-03-25,37579710,140.98,143.1,137.33,139.96
2008-03-26,42161290,145.06,145.74,140.64,140.87
2008-03-27,35604520,140.25,145.31,139.99,144.95
2008-03-28,25494980,143.01,144.65,141.6,141.8
2008-03-31,27392800,143.5,145.71,142.52,143.27
2008-04-01,36799550,149.5301,149.66,143.61,146.3
2008-04-02,37176600,147.49,151.2,145.85,148.78
2008-04-03,37541390,151.61,153.63,147.0,147.06
2008-04-04,30461680,153.08,154.715,150.75,152.19
2008-04-07,41362820,155.89,159.69,155.11,156.13
2008-04-08,36201760,152.84,156.45,152.32,153.55
2008-04-09,31181430,151.44,153.89,150.46,153.31
2008-04-10,34130640,154.55,155.42,150.6,151.13
2008-04-11,42991690,147.14,153.3,146.4,152.72
2008-04-14,30177150,147.78,149.25,144.54,146.77
2008-04-15,24823770,148.38,149.72,145.72,149.4
2008-04-16,28367040,153.7,154.1,150.62,151.72
2008-04-17,25089350,154.49,156.0,153.35,154.17
2008-04-18,36642920,161.04,162.26,158.38,159.12
2008-04-21,37059980,168.16,168.5,161.76,162.21
2008-04-22,51181660,160.2,168.0,158.09,167.4
2008-04-23,51063580,162.89,164.84,161.08,164.05
2008-04-24,60544850,168.94,169.98,159.194,165.34
2008-04-25,35411980,169.73,171.1,166.42,170.7
2008-04-28,28070960,172.24,173.75,169.13,169.75
2008-04-29,32939870,175.05,175.66,170.25,171.11
2008-04-30,40636600,173.95,180.0,172.92,176.19
2008-05-01,32220760,180.0,180.0,174.86,174.96
2008-05-02,35562490,180.94,181.92,178.55,180.19
2008-05-05,30473950,184.73,185.31,181.05,181.92
2008-05-06,32772160,186.66,187.12,182.18,184.66
2008-05-07,41273850,182.59,188.2,180.54,186.05
2008-05-08,32082480,185.06,186.5,183.07,183.77
2008-05-09,24022140,183.45,184.25,181.37,183.16
2008-05-12,29230030,188.16,188.87,182.85,185.21
2008-05-13,29339080,189.96,191.45,187.86,188.61
2008-05-14,32709380,186.26,192.24,185.57,191.23
2008-05-15,31154370,189.73,189.9,184.2,186.81
2008-05-16,27322200,187.6201,190.3,187.0,190.11
2008-05-19,33775530,183.6,188.69,181.3,187.86
2008-05-20,34600760,185.9,186.16,180.12,181.82
2008-05-21,41308830,178.19,188.0,176.25,185.67
2008-05-22,43093480,177.05,181.33,172.0,179.26
2008-05-23,32379310,181.17,181.99,177.8,180.77
2008-05-27,28181640,186.43,186.43,181.84,182.75
2008-05-28,26545740,187.01,187.95,183.72,187.41
2008-05-29,23085280,186.69,188.2,185.5,186.76
2008-05-30,21700590,188.75,189.54,187.38,187.45
2008-06-02,24245790,186.1,189.65,184.53,188.6
2008-06-03,26800420,185.37,188.2,182.3354,186.86
2008-06-04,25958050,185.19,187.09,183.23,184.02
2008-06-05,26915480,189.43,189.84,185.7,186.34
2008-06-06,34437950,185.64,189.95,185.55,188.0
2008-06-09,67343140,181.61,184.94,175.75,184.79
2008-06-10,40725000,185.64,186.78,179.02,180.51
2008-06-11,34312130,180.81,186.0,179.59,184.34
2008-06-12,46655550,173.26,182.6,171.2,181.49
2008-06-13,48041890,172.37,174.16,165.31,171.64
2008-06-16,37536220,176.84,177.9,169.07,171.3
2008-06-17,32122020,181.43,181.99,177.41,178.1
2008-06-18,28963580,178.75,182.2,177.35,181.12
2008-06-19,28281360,180.9,182.34,176.8,178.55
2008-06-20,31702990,175.27,181.0,175.0,179.35
2008-06-23,23049020,173.16,175.88,171.56,174.74
2008-06-24,22211040,173.25,175.78,171.63,172.37
2008-06-25,22974070,177.39,178.83,173.88,174.61
2008-06-26,31006820,168.26,174.844,168.01,174.07
2008-06-27,37063020,170.09,170.57,164.15,166.51
2008-06-30,24424300,167.44,172.0,166.62,170.19
2008-07-01,39649640,174.68,174.72,164.0,164.23
2008-07-02,29910490,168.18,177.45,168.1788,175.2
2008-07-03,18694180,170.12,172.17,165.75,169.59
2008-07-07,29264800,175.16,177.13,171.9,173.16
2008-07-08,31718890,179.55,179.7,172.7401,175.4
2008-07-09,31955310,174.25,180.91,174.14,180.2
2008-07-10,29939870,176.63,177.34,171.37,174.92
2008-07-11,33191450,172.58,177.11,171.0,175.47
2008-07-14,31618250,173.88,179.3,173.08,179.24
2008-07-15,37121080,169.64,173.74,166.39,172.48
2008-07-16,26704340,172.81,172.93,168.6,170.2
2008-07-17,26951840,171.81,174.98,171.39,174.1
2008-07-18,30806740,165.15,169.65,165.0,168.52
2008-07-21,44304270,166.29,167.5,161.12,166.9
2008-07-22,67017470,162.02,162.76,146.53,149.0
2008-07-23,37816290,166.26,168.37,161.56,164.99
2008-07-24,29921830,159.03,165.26,158.45,164.32
2008-07-25,22599210,162.12,163.0,158.65,160.4
2008-07-28,27871400,154.4,162.47,154.02,162.34
2008-07-29,24421690,157.08,159.45,153.65,155.41
2008-07-30,25862590,159.88,160.49,156.08,157.78
2008-07-31,22737590,158.95,162.2,156.98,157.54
2008-08-01,18679400,156.66,159.99,155.75,159.9
2008-08-04,21099240,153.23,157.9,152.91,156.6
2008-08-05,24561610,160.64,160.8,154.82,155.42
2008-08-06,28257200,164.19,167.4,158.0,159.97
2008-08-07,24001240,163.57,166.15,161.5,162.71
2008-08-08,25489360,169.55,169.65,163.75,163.86
2008-08-11,31807610,173.56,176.5,169.67,170.07
2008-08-12,29855390,176.73,179.29,173.51,173.52
2008-08-13,30079450,179.3,180.0,175.9,177.98
2008-08-14,25383470,179.32,180.45,177.84,178.33
2008-08-15,25285230,175.74,179.75,175.05,179.04
2008-08-18,19690330,175.39,177.81,173.82,175.57
2008-08-19,21987960,173.53,177.07,171.81,174.54
2008-08-20,18102680,175.84,176.94,173.61,174.773
2008-08-21,19273890,174.29,175.45,171.89,174.47
2008-08-22,15696190,176.79,177.5,175.57,175.82
2008-08-25,17292750,172.55,176.23,171.66,176.15
2008-08-26,15906970,173.64,174.88,172.6101,172.76
2008-08-27,17020480,174.67,175.76,172.1909,173.31
2008-08-28,15386190,173.74,176.25,172.75,175.28
2008-08-29,21398360,169.53,173.5,169.0401,172.96
2008-09-02,27776390,166.19,173.5,165.0,172.4
2008-09-03,26240480,166.96,168.68,164.0,166.84
2008-09-04,26529650,161.22,167.9125,160.81,165.86
2008-09-05,28078420,160.18,162.4,157.65,158.59
2008-09-08,37347620,157.92,164.89,151.4585,164.57
2008-09-09,44433010,151.68,159.96,149.79,156.86
2008-09-10,34751960,151.61,154.99,148.8,152.32
2008-09-11,34655640,152.65,152.99,146.0,148.18
2008-09-12,28290090,148.94,150.9099,146.5,150.9099
2008-09-15,32827580,140.36,147.69,140.36,142.03
2008-09-16,42797220,139.88,142.5,132.15,133.86
2008-09-17,42830920,127.83,138.51,127.83,138.49
2008-09-18,59811450,134.09,140.0,120.68,130.57
2008-09-19,51094840,140.91,144.2,136.31,142.6
2008-09-22,30565040,131.05,140.25,130.66,139.94
2008-09-23,45666010,126.84,135.8,126.66,131.85
2008-09-24,37382060,128.71,130.95,125.15,127.27
2008-09-25,35768800,131.93,134.79,128.52,129.8
2008-09-26,40197540,128.24,129.8,123.0,124.91
2008-09-29,93553960,105.26,119.68,100.59,119.62
2008-09-30,58110180,113.66,115.0,106.3,108.25
2008-10-01,46292380,109.12,112.36,107.39,111.92
2008-10-02,57453710,100.1,108.79,100.0,108.01
2008-10-03,81903360,97.07,106.5,94.65,104.0
2008-10-06,75236050,98.14,98.78,87.54,91.96
2008-10-07,67080400,89.16,101.5,88.95,100.48
2008-10-08,78834240,89.79,96.33,85.68,85.913
2008-10-09,57741200,88.74,95.8,86.6,93.35
2008-10-10,79246980,96.8,100.0,85.0,85.7
2008-10-13,54949980,110.26,110.53,101.02,104.55
2008-10-14,70693470,104.08,116.4,103.14,116.26
2008-10-15,56500560,97.95,107.0,97.89,103.84
2008-10-16,69868730,101.89,103.43,91.74,99.77
2008-10-17,62891190,97.4,102.04,85.885,99.6
2008-10-20,55218460,98.44,100.03,93.64,99.78
2008-10-21,70986760,91.49,97.9,91.16,96.95
2008-10-22,80234620,96.87,101.25,92.93,97.37
2008-10-23,59773690,98.23,99.25,91.9,96.51
2008-10-24,56760930,96.38,97.9,90.11,90.33
2008-10-27,43140230,92.09,97.63,91.86,95.07
2008-10-28,58247570,99.91,100.5,92.37,95.43
2008-10-29,69703860,104.55,109.54,99.94,100.86
2008-10-30,58449980,111.04,112.19,107.61,108.23
2008-10-31,59236380,107.59,110.78,105.14,107.4
2008-11-03,37779260,106.96,109.1,104.86,105.93
2008-11-04,49947310,110.99,111.79,106.67,109.99
2008-11-05,44856350,103.3,109.72,102.99,108.91
2008-11-06,47072770,99.1,102.78,98.0,101.05
2008-11-07,39101290,98.24,99.85,95.72,99.24
2008-11-10,40123450,95.88,100.4,94.5,100.17
2008-11-11,43711440,94.77,97.17,92.26,94.81
2008-11-12,41977910,90.12,93.24,90.01,92.43
2008-11-13,66206050,96.44,96.44,86.02,89.87
2008-11-14,50139180,90.24,93.99,90.0,93.76
2008-11-17,41513130,88.14,90.55,87.26,88.48
2008-11-18,43197440,89.91,90.99,86.86,89.64
2008-11-19,41837350,86.29,91.58,86.21,89.44
2008-11-20,61251920,80.49,86.45,80.0,85.24
2008-11-21,56006650,82.58,84.12,79.14,81.93
2008-11-24,51495520,92.95,94.79,84.84,85.21
2008-11-25,44110930,90.8,94.7099,88.16,94.63
2008-11-26,32122580,95.0,95.25,89.85,89.92
2008-11-28,10757340,92.67,94.76,91.86,94.7
2008-12-01,32980350,88.93,92.27,88.923,91.3
2008-12-02,41016770,92.47,92.65,86.5,90.03
2008-12-03,47807330,95.9,96.23,88.8,89.4
2008-12-04,38974730,91.41,95.21,89.06,94.43
2008-12-05,37270670,94.0,94.49,88.86,90.35
2008-12-08,42283840,99.72,100.8,95.8,97.28
2008-12-09,42975450,100.06,103.6,97.21,98.04
2008-12-10,33494900,98.21,99.49,96.5,97.87
2008-12-11,37157400,95.0,101.24,94.83,97.35
2008-12-12,37181080,98.27,99.0,92.53,92.8
2008-12-15,31796340,94.75,96.21,93.0,95.99
2008-12-16,38662460,95.43,96.48,92.75,93.98
2008-12-17,46127390,89.16,91.1,88.02,91.03
2008-12-18,30579120,89.43,90.83,88.44,89.31
2008-12-19,28625600,90.0,90.94,88.8,89.94
2008-12-22,30156870,85.74,90.03,84.69,90.02
2008-12-23,22675680,86.38,87.87,85.9,86.87
2008-12-24,9694994,85.04,86.25,84.55,86.14
2008-12-26,11010520,85.81,87.42,85.24,86.64
2008-12-29,24497830,86.61,87.62,85.07,86.52
2008-12-30,34510200,86.29,88.05,84.72,87.42
2008-12-31,21697530,85.35,87.74,85.34,85.97
2009-01-02,26641980,90.75,91.04,85.16,85.88
2009-01-05,42187570,94.58,96.18,92.71,93.17
2009-01-06,46038530,93.02,97.17,92.39,95.95
2009-01-07,26890770,91.01,92.5,90.26,91.81
2009-01-08,23670270,92.7,93.15,90.04,90.43
2009-01-09,19520190,90.58,93.38,90.14,93.21
2009-01-12,21970930,88.66,90.99,87.55,90.46
2009-01-13,28436780,87.71,89.7399,86.35,88.24
2009-01-14,35379980,85.33,87.25,84.72,86.24
2009-01-15,65410310,83.38,84.12,80.05,80.57
2009-01-16,37392270,82.33,84.38,80.4,84.3
2009-01-20,32414690,78.2,82.0,78.2,81.93
2009-01-21,37626080,82.83,82.88,79.31,79.39
2009-01-22,49549910,88.36,90.0,85.82,88.04
2009-01-23,27120330,88.36,89.87,86.5,86.82
2009-01-26,24720740,89.64,90.97,88.3,88.86
2009-01-27,21758960,90.73,91.55,89.74,90.19
2009-01-28,30761060,94.2,95.0,91.5,92.12
2009-01-29,21062250,93.0,94.34,92.6,93.09
2009-01-30,23261290,90.13,93.62,90.01,92.6
2009-02-02,19924910,91.51,92.0,88.9,89.1
2009-02-03,20816570,92.98,93.38,90.28,91.92
2009-02-04,28711400,93.55,96.25,93.1,93.22
2009-02-05,26236060,96.46,97.25,92.62,92.77
2009-02-06,24079820,99.72,100.0,97.0,97.02
2009-02-09,25337850,102.51,103.0,99.5,100.0
2009-02-10,29933410,97.83,102.51,97.06,101.33
2009-02-11,23963760,96.82,98.31,95.77,96.37
2009-02-12,28830660,99.27,99.75,95.83,95.83
2009-02-13,21644260,99.16,99.94,98.12,98.99
2009-02-17,23583300,94.53,97.04,94.28,96.87
2009-02-18,24346750,94.37,95.85,92.72,95.05
2009-02-19,32195670,90.64,94.25,90.11,93.37
2009-02-20,26779650,91.2,92.4,89.0,89.4
2009-02-23,26864070,86.95,92.0,86.51,91.65
2009-02-24,26996760,90.25,90.89,87.0,87.448
2009-02-25,29191550,91.16,92.92,89.25,89.86
2009-02-26,22037550,89.19,92.92,88.96,92.0
2009-02-27,25127500,89.31,91.3,87.67,87.93
2009-03-02,27260180,87.94,91.2,87.67,88.12
2009-03-03,25744110,88.37,90.74,87.88,88.93
2009-03-04,26454980,91.17,92.77,89.45,90.18
2009-03-05,25181270,88.84,91.87,88.45,90.46
2009-03-06,36066300,85.3,88.4,82.33,88.34
2009-03-09,24666360,83.11,87.6,82.57,84.18
2009-03-10,30087120,88.6275,89.17,84.36,84.87
2009-03-11,30180820,92.68,94.07,89.58,89.81
2009-03-12,27414800,96.35,96.58,92.0,92.9
2009-03-13,21456570,95.93,97.2,95.01,96.3
2009-03-16,28467950,95.42,97.39,94.18,96.53
2009-03-17,28090490,99.66,99.69,95.07,95.24
2009-03-18,28420620,101.52,103.48,99.72,99.91
2009-03-19,17823390,101.62,103.2,100.25,101.85
2009-03-20,24833170,101.59,103.11,100.57,102.09
2009-03-23,23510120,107.66,108.16,101.75,102.71
2009-03-24,22879070,106.501,109.44,105.3872,106.36
2009-03-25,23076630,106.49,108.36,103.86,107.58
2009-03-26,21919320,109.87,109.98,107.58,107.83
2009-03-27,17561890,106.85,108.53,106.4,108.23
2009-03-30,17949090,104.49,105.01,102.61,104.51
2009-03-31,20337760,105.12,107.45,105.0,105.45
2009-04-01,21015460,108.69,109.0,103.89,104.09
2009-04-02,28925970,112.71,114.75,109.78,110.145
2009-04-03,22614350,115.99,116.13,113.52,114.19
2009-04-06,23450810,118.45,118.75,113.28,114.94
2009-04-07,19126060,115.0,116.67,114.19,116.53
2009-04-08,16249720,116.32,116.79,114.58,115.43
2009-04-09,18923180,119.57,120.0,117.96,118.42
2009-04-13,13889790,120.22,120.98,119.0,120.01
2009-04-14,16212090,118.31,120.17,117.25,119.57
2009-04-15,14735440,117.64,118.25,115.76,117.2
2009-04-16,21186140,121.45,123.15,118.79,119.19
2009-04-17,17759380,123.42,124.25,120.25,121.18
2009-04-20,16654320,120.5,122.99,119.16,121.73
2009-04-21,16747290,121.76,122.14,118.6,118.89
2009-04-22,32464320,121.51,125.35,121.2,122.63
2009-04-23,33676250,125.4,127.2,123.51,126.62
2009-04-24,19291400,123.9,125.14,122.97,124.64
2009-04-27,17167920,124.73,125.0,122.66,122.9
2009-04-28,16246030,123.902,126.21,123.26,123.35
2009-04-29,16350210,125.14,126.85,123.83,124.85
2009-04-30,17780560,125.83,127.0,124.92,126.22
2009-05-01,14194280,127.24,127.95,125.8,125.8
2009-05-04,21694490,132.07,132.25,127.68,128.24
2009-05-05,14215240,132.71,132.86,131.12,131.75
2009-05-06,16907110,132.5,133.5,130.22,133.33
2009-05-07,18943130,129.06,132.39,127.9,132.33
2009-05-08,16710190,129.19,131.2342,126.26,129.04
2009-05-11,14446470,129.57,130.96,127.12,127.37
2009-05-12,21675000,124.42,129.71,123.25,129.56
2009-05-13,21182250,119.49,124.02,119.38,123.21
2009-05-14,15917350,122.95,123.53,119.7,119.78
2009-05-15,13093110,122.42,124.62,121.61,122.32
2009-05-18,16334800,126.65,126.7,121.57,123.73
2009-05-19,13268680,127.45,129.31,125.74,126.82
2009-05-20,13852690,125.87,129.21,125.3,127.63
2009-05-21,14549410,124.18,126.78,122.89,125.15
2009-05-22,10639520,122.5,124.18,121.75,124.05
2009-05-26,22589690,130.78,130.83,124.55,124.76
2009-05-27,23080610,133.05,134.98,130.91,131.78
2009-05-28,17360630,135.07,135.39,132.03,133.45
2009-05-29,16276120,135.81,135.9,133.85,135.39
2009-06-01,16090220,139.35,139.99,136.0,136.47
2009-06-02,16191360,139.49,141.34,138.35,138.99
2009-06-03,20089850,140.95,141.11,139.07,140.0
2009-06-04,19518290,143.74,144.18,140.04,140.13
2009-06-05,22563440,144.67,146.4,143.21,145.31
2009-06-08,33209460,143.85,144.23,139.43,143.82
2009-06-09,24118680,142.72,144.56,140.55,143.81
2009-06-10,24562200,140.25,142.35,138.3,142.28
2009-06-11,18718670,139.95,141.56,138.55,139.55
2009-06-12,20062540,136.97,139.1,136.04,138.81
2009-06-15,19266620,136.09,136.93,134.89,136.01
2009-06-16,18246920,136.35,138.47,136.1,136.66
2009-06-17,20372810,135.58,137.45,134.53,136.67
2009-06-18,15179670,135.88,138.0,135.59,136.11
2009-06-19,25709330,139.48,139.5,136.9,138.07
2009-06-22,22597940,137.37,141.56,136.33,140.67
2009-06-23,25178510,134.01,136.95,132.88,136.4
2009-06-24,17281880,136.22,137.5,134.86,135.42
2009-06-25,21006030,139.86,140.2,135.21,135.75
2009-06-26,15657090,142.44,143.56,139.74,139.79
2009-06-29,20254500,141.97,143.95,141.54,143.46
2009-06-30,15496640,142.43,143.8,141.8,142.58
2009-07-01,14783420,142.83,144.66,142.52,143.5
2009-07-02,13197410,140.02,142.83,139.79,141.25
2009-07-06,17778140,138.61,138.99,136.25,138.7
2009-07-07,16449800,135.4,139.68,135.18,138.48
2009-07-08,20529880,137.22,138.04,134.42,135.92
2009-07-09,12244510,136.36,137.99,135.93,137.76
2009-07-10,15860180,138.52,138.97,136.32,136.34
2009-07-13,17218280,142.34,142.34,137.53,139.54
2009-07-14,12365030,142.27,143.18,141.161,142.03
2009-07-15,17269340,146.88,147.0,144.32,145.04
2009-07-16,14018560,147.52,148.02,145.57,145.76
2009-07-17,21470080,151.75,152.02,148.63,149.08
2009-07-20,26126930,152.909,155.036,150.89,153.27
2009-07-21,30128720,151.51,153.43,149.75,153.29
2009-07-22,31197210,156.74,158.73,156.11,157.79
2009-07-23,18762470,157.82,158.44,155.56,156.63
2009-07-24,15624630,159.986,160.0,156.5,156.95
2009-07-27,15439100,160.1,160.88,157.26,160.17
2009-07-28,12966190,160.0,160.105,157.6,158.88
2009-07-29,13640820,160.03,160.45,158.25,158.9
2009-07-30,16725860,162.79,164.72,161.5,161.7
2009-07-31,15088630,163.39,165.0,162.91,162.988
2009-08-03,14040750,166.43,166.64,164.87,165.21
2009-08-04,14110380,165.55,165.57,164.21,164.93
2009-08-05,15083130,165.11,167.39,164.21,165.75
2009-08-06,12181590,163.91,166.51,163.09,165.58
2009-08-07,13818170,165.51,166.6,164.8,165.49
2009-08-10,10716110,164.72,166.6,163.66,165.66
2009-08-11,12675750,162.83,164.38,161.88,163.69
2009-08-12,15853800,165.31,166.71,162.46,162.55
2009-08-13,15702420,168.42,168.67,166.5,166.65
2009-08-14,10912810,166.78,168.2267,165.53,167.94
2009-08-17,18678470,159.59,163.59,159.42,163.55
2009-08-18,15161230,164.0,164.24,161.41,161.63
2009-08-19,14714470,164.6,165.3,162.45,162.75
2009-08-20,12197240,166.33,166.72,164.61,164.98
2009-08-21,14828500,169.22,169.37,166.8,167.65
2009-08-24,14504910,169.06,170.71,168.27,170.12
2009-08-25,11558080,169.4,170.94,169.13,169.46
2009-08-26,10830040,167.41,169.55,166.76,168.92
2009-08-27,15990340,169.45,169.57,164.83,168.75
2009-08-28,16193630,170.05,172.49,168.53,172.27
2009-08-31,11099780,168.21,168.85,166.5,168.16
2009-09-01,16726240,165.298,170.0,164.94,167.99
2009-09-02,12998470,165.18,167.61,164.11,164.62
2009-09-03,10492510,166.55,167.1,165.0,166.44
2009-09-04,13329980,170.31,170.7,167.09,167.276
2009-09-08,11217850,172.93,173.14,172.0,172.98
2009-09-09,28946350,171.14,174.47,169.7,172.78
2009-09-10,17516010,172.56,173.25,170.81,172.06
2009-09-11,12444000,172.16,173.18,170.87,172.91
2009-09-14,11483340,173.72,173.9,170.25,170.83
2009-09-15,14818120,175.16,175.65,173.59,174.04
2009-09-16,26776790,181.87,182.75,177.88,177.99
2009-09-17,28883220,184.55,186.79,181.97,181.98
2009-09-18,21473430,185.02,186.55,184.76,185.83
2009-09-21,15612950,184.02,185.16,181.62,184.29
2009-09-22,12736490,184.48,185.38,182.85,185.19
2009-09-23,21132540,185.5,188.9,185.03,185.4
2009-09-24,19592350,183.82,187.7,182.77,187.2
2009-09-25,15894050,182.37,185.5,181.44,182.01
2009-09-28,12039320,186.1519,186.68,183.33,183.87
2009-09-29,12313390,185.38,187.4,184.31,186.73
2009-09-30,19254740,185.35,186.45,182.6127,186.13
2009-10-01,18693860,180.8599,186.22,180.7,185.35
2009-10-02,19738220,184.9,185.94,181.35,181.41
2009-10-05,15088330,186.024,186.86,184.2701,186.2
2009-10-06,21564320,190.01,190.01,187.3,187.74
2009-10-07,16594150,190.25,190.55,189.032,189.76
2009-10-08,15616300,189.27,191.45,188.89,190.66
2009-10-09,10462740,190.47,190.7,188.62,188.97
2009-10-12,10283580,190.81,191.51,189.64,191.02
2009-10-13,12335590,190.02,191.17,189.7,190.63
2009-10-14,13401000,191.29,192.32,190.23,192.25
2009-10-15,13316720,190.56,190.92,189.53,189.63
2009-10-16,15285390,188.05,190.36,187.84,189.35
2009-10-19,31995950,189.86,190.0,185.55,187.85
2009-10-20,40453080,198.76,201.75,197.85,200.6
2009-10-21,42540020,204.92,208.7099,199.23,199.52
