gvkey,datadate,cshtrd,prccd,prchd,prcld,prcod
001690,2006-08-18,19153520.00000000,67.91000000,68.40000000,67.26000000,67.71000000
001690,2006-08-21,18788660.00000000,66.56000000,67.31000000,66.15000000,67.26500000
001690,2006-08-22,20599980.00000000,67.62000000,68.32000000,66.50000000,66.66500000
001690,2006-08-23,19066390.00000000,67.31000000,68.65000000,66.94000000,68.00000000
001690,2006-08-24,23385650.00000000,67.81000000,68.19000000,66.27000000,67.89000000
001690,2006-08-25,19424080.00000000,68.75000000,69.05000000,67.31000000,67.34000000
001690,2006-08-28,26358990.00000000,66.98000000,68.61000000,66.68000000,68.50000000
001690,2006-08-29,33828890.00000000,66.48000000,67.26000000,65.12000000,66.99000000
001690,2006-08-30,24296300.00000000,66.96000000,67.82000000,66.68000000,67.33500000
001690,2006-08-31,20517930.00000000,67.85000000,68.30000000,66.66000000,67.28000000
001690,2006-09-01,14588420.00000000,68.38000000,68.65000000,67.82000000,68.48000000
001690,2006-09-05,36130740.00000000,71.48000000,71.50000000,68.55000000,68.97000000
001690,2006-09-06,34780380.00000000,70.03000000,71.69000000,69.70000000,71.08000000
001690,2006-09-07,45280530.00000000,72.80000000,73.48000000,70.25000000,70.60000000
001690,2006-09-08,31992870.00000000,72.52000000,73.57000000,71.91000000,73.37000000
001690,2006-09-11,33886420.00000000,72.50000000,73.73000000,71.42000000,72.43000000
001690,2006-09-12,60162490.00000000,72.63000000,73.45000000,71.45000000,72.81000000
001690,2006-09-13,40930880.00000000,74.20000000,74.32000000,72.30000000,72.85000000
001690,2006-09-14,28629150.00000000,74.17000000,74.67000000,73.46000000,73.72000000
001690,2006-09-15,35058710.00000000,74.10000000,74.98000000,73.29000000,74.65000000
001690,2006-09-18,25186400.00000000,73.89000000,74.86000000,73.30000000,73.80000000
001690,2006-09-19,25355410.00000000,73.77000000,74.36000000,72.80000000,74.10000000
001690,2006-09-20,29368030.00000000,75.26000000,75.68000000,74.22000000,74.38000000
001690,2006-09-21,28351540.00000000,74.65000000,76.06000000,74.02000000,75.25000000
001690,2006-09-22,23751670.00000000,73.00000000,74.34000000,72.58000000,74.30000000
001690,2006-09-25,30673950.00000000,75.75000000,75.86000000,73.72000000,73.81000000
001690,2006-09-26,39386680.00000000,77.61000000,77.78000000,76.10000000,76.18000000
001690,2006-09-27,28940360.00000000,76.41000000,77.47000000,75.82000000,77.17000000
001690,2006-09-28,25816670.00000000,77.01000000,77.48000000,75.95000000,77.02000000
001690,2006-09-29,14496590.00000000,76.98000000,77.52000000,76.68000000,77.11000000
001690,2006-10-02,25461440.00000000,74.86000000,75.87000000,74.30000000,75.10000000
001690,2006-10-03,28237160.00000000,74.08000000,74.95000000,73.19000000,74.45000000
001690,2006-10-04,29569760.00000000,75.38000000,75.46200000,73.16000000,74.10000000
001690,2006-10-05,24068780.00000000,74.83000000,76.16000000,74.13000000,74.52500000
001690,2006-10-06,16674800.00000000,74.22000000,75.04000000,73.81000000,74.42000000
001690,2006-10-09,15650610.00000000,74.63000000,75.08000000,73.53000000,73.80000000
001690,2006-10-10,18977320.00000000,73.81000000,74.58000000,73.08000000,74.54000000
001690,2006-10-11,20423530.00000000,73.23000000,73.98000000,72.60000000,73.42000000
001690,2006-10-12,21165010.00000000,75.26000000,75.39000000,73.60000000,74.04000000
001690,2006-10-13,24428280.00000000,75.02000000,76.88000000,74.74000000,75.63000000
001690,2006-10-16,18165670.00000000,75.40000000,75.88000000,74.78900000,75.19000000
001690,2006-10-17,17166050.00000000,74.29000000,75.27000000,74.04000000,75.04000000
001690,2006-10-18,39296790.00000000,74.53000000,78.59000000,73.91000000,74.75000000
001690,2006-10-19,54044430.00000000,78.99000000,79.95000000,78.16000000,79.26000000
001690,2006-10-20,22834530.00000000,79.95000000,79.99000000,78.67000000,78.97000000
001690,2006-10-23,29710050.00000000,81.46000000,81.90000000,79.75000000,79.99000000
001690,2006-10-24,16529640.00000000,81.05000000,81.68000000,80.20000000,81.21000000
001690,2006-10-25,17194680.00000000,81.68000000,82.00000000,81.01000000,81.35000000
001690,2006-10-26,15446100.00000000,82.19000000,82.60000000,81.13000000,81.90000000
001690,2006-10-27,21242980.00000000,80.41000000,82.45000000,80.01000000,81.75000000
001690,2006-10-30,17854160.00000000,80.42000000,80.90000000,79.50000000,79.98500000
001690,2006-10-31,17893510.00000000,81.08000000,81.68000000,80.23000000,81.45000000
001690,2006-11-01,21828310.00000000,79.16000000,81.38000000,78.36000000,81.10000000
001690,2006-11-02,16622950.00000000,78.98000000,79.32000000,78.50000000,78.91500000
001690,2006-11-03,15423440.00000000,78.29000000,79.53000000,77.79000000,79.36000000
001690,2006-11-06,15197370.00000000,79.71000000,80.06000000,78.43000000,78.95000000
001690,2006-11-07,18780240.00000000,80.51000000,81.00000000,80.13000000,80.45000000
001690,2006-11-08,24602880.00000000,82.45000000,82.69000000,79.89000000,80.03000000
001690,2006-11-09,32958890.00000000,83.34000000,84.69000000,82.12000000,82.91000000
001690,2006-11-10,13190950.00000000,83.12000000,83.60000000,82.50000000,83.55000000
001690,2006-11-13,16091160.00000000,84.35000000,84.45000000,82.64000000,83.22000000
001690,2006-11-14,21031520.00000000,85.00000000,85.00000000,83.90000000,84.80000000
001690,2006-11-15,23322220.00000000,84.05000000,85.90000000,84.00000000,85.05500000
001690,2006-11-16,24774940.00000000,85.61000000,86.30000000,84.62000000,84.87000000
001690,2006-11-17,16603750.00000000,85.85000000,85.94000000,85.00000000,85.14500000
001690,2006-11-20,20270790.00000000,86.47000000,87.00000000,85.20000000,85.40000000
001690,2006-11-21,22223190.00000000,88.60000000,88.60000000,87.11000000,87.42000000
001690,2006-11-22,23997550.00000000,90.31000000,90.75000000,87.85000000,88.99000000
001690,2006-11-24,18533980.00000000,91.63000000,93.08000000,89.50000000,89.53000000
001690,2006-11-27,38365370.00000000,89.54000000,93.15900000,89.50000000,92.50000000
001690,2006-11-28,36999360.00000000,91.81000000,91.97000000,89.91000000,90.36500000
001690,2006-11-29,41316380.00000000,91.80000000,93.15000000,90.25000000,93.00000000
001690,2006-11-30,31077100.00000000,91.66000000,92.68000000,91.06000000,92.21500000
001690,2006-12-01,28390570.00000000,91.32000000,92.33000000,90.10000000,91.80000000
001690,2006-12-04,25341570.00000000,91.12000000,92.05000000,90.50000000,91.88000000
001690,2006-12-05,23665490.00000000,91.27000000,92.33000000,90.87000000,91.65500000
001690,2006-12-06,22763350.00000000,89.83000000,91.39000000,89.67000000,90.64500000
001690,2006-12-07,35882390.00000000,87.04000000,90.50000000,86.90000000,89.65000000
001690,2006-12-08,28000810.00000000,88.26000000,89.39000000,87.00000000,87.23000000
001690,2006-12-11,17812790.00000000,88.75000000,89.30000000,88.05000000,88.90000000
001690,2006-12-12,36934070.00000000,86.14000000,88.84000000,85.53000000,88.61000000
001690,2006-12-13,30553270.00000000,89.05000000,89.07000000,87.15000000,87.93500000
001690,2006-12-14,29708880.00000000,88.55000000,90.00000000,88.26000000,89.05000000
001690,2006-12-15,26388250.00000000,87.72000000,89.22000000,87.33000000,89.02000000
001690,2006-12-18,25764950.00000000,85.47000000,88.00000000,84.59000000,87.62500000
001690,2006-12-19,32520430.00000000,86.31000000,86.68000000,83.62000000,84.73000000
001690,2006-12-20,20286600.00000000,84.76000000,86.67000000,84.74000000,86.47000000
001690,2006-12-21,32231410.00000000,82.90000000,85.48000000,82.20000000,84.69600000
001690,2006-12-22,21897780.00000000,82.20000000,84.03910000,81.60000000,83.46000000
001690,2006-12-26,17504670.00000000,81.51000000,82.57000000,80.89000000,82.15000000
001690,2006-12-27,69112060.00000000,81.52000000,82.00000000,76.77000000,78.15000000
001690,2006-12-28,39992260.00000000,80.87000000,81.25000000,79.65000000,80.22000000
001690,2006-12-29,38456330.00000000,84.84000000,85.40000000,83.36000000,83.95500000
001690,2007-01-03,44216600.00000000,83.80000000,86.58000000,81.90000000,86.29000000
001690,2007-01-04,30250620.00000000,85.66000000,85.95000000,83.82000000,84.05000000
001690,2007-01-05,29791940.00000000,85.05000000,86.20000000,84.40000000,85.77000000
001690,2007-01-08,28447140.00000000,85.47000000,86.53000000,85.28000000,85.96000000
001690,2007-01-09,119562900.00000000,92.57000000,92.98000000,85.15000000,86.45000000
001690,2007-01-10,105095000.00000000,97.00000000,97.80000000,93.45000000,94.73000000
001690,2007-01-11,51436070.00000000,95.80000000,96.78000000,95.10000000,95.97000000
001690,2007-01-12,46871340.00000000,94.62000000,95.06000000,93.23000000,94.59000000
001690,2007-01-16,44405660.00000000,97.10000000,97.25000000,95.45000000,95.68500000
001690,2007-01-17,55998580.00000000,94.95000000,97.60000000,94.82000000,97.57000000
001690,2007-01-18,84427220.00000000,89.07000000,92.11000000,89.05000000,92.09500000
001690,2007-01-19,48625460.00000000,88.50000000,89.65000000,88.12000000,88.62000000
001690,2007-01-22,51549820.00000000,86.79000000,89.16000000,85.65000000,89.14000000
001690,2007-01-23,43110460.00000000,85.70000000,87.51000000,85.51000000,85.73000000
001690,2007-01-24,33129530.00000000,86.70000000,87.15000000,86.08000000,86.66500000
001690,2007-01-25,32352330.00000000,86.25000000,88.50000000,86.03000000,87.11100000
001690,2007-01-26,35228160.00000000,85.38000000,87.37000000,84.99000000,87.05500000
001690,2007-01-29,32194780.00000000,85.94000000,86.65000000,85.53000000,86.30000000
001690,2007-01-30,20604410.00000000,85.55000000,86.49000000,85.25000000,86.43000000
001690,2007-01-31,30488440.00000000,85.73000000,86.00000000,84.35000000,84.84500000
001690,2007-02-01,23672620.00000000,84.74000000,86.27000000,84.74000000,86.23000000
001690,2007-02-02,22192780.00000000,84.75000000,85.25000000,83.70000000,84.12000000
001690,2007-02-05,20668220.00000000,83.94000000,85.23000000,83.94000000,84.30000000
001690,2007-02-06,30850200.00000000,84.15000000,84.47000000,82.86000000,84.45000000
001690,2007-02-07,37946850.00000000,86.15000000,86.38000000,83.55000000,84.49500000
001690,2007-02-08,24238930.00000000,86.18000000,86.51000000,85.41000000,85.43000000
001690,2007-02-09,30717650.00000000,83.27000000,86.20000000,83.21000000,85.88000000
001690,2007-02-12,25837730.00000000,84.88000000,85.18000000,83.63000000,84.43000000
001690,2007-02-13,20749550.00000000,84.70000000,85.29000000,84.30000000,85.16000000
001690,2007-02-14,18144430.00000000,85.30000000,85.64000000,84.57000000,84.63000000
001690,2007-02-15,12986960.00000000,85.21000000,85.62000000,84.78000000,85.44000000
001690,2007-02-16,14274070.00000000,84.83000000,85.41000000,84.66000000,85.25000000
001690,2007-02-20,22040870.00000000,85.90000000,86.16000000,84.16000000,84.65000000
001690,2007-02-21,41258670.00000000,89.20000000,89.49000000,85.96000000,85.98000000
001690,2007-02-22,29935540.00000000,89.51000000,90.81000000,88.53000000,90.80000000
001690,2007-02-23,18492870.00000000,89.07000000,90.34000000,88.85000000,89.16000000
001690,2007-02-26,21997090.00000000,88.65000000,90.00000000,87.61000000,89.84000000
001690,2007-02-27,40897810.00000000,83.93000000,87.08000000,83.41000000,86.30000000
001690,2007-02-28,32835460.00000000,84.61000000,85.60000000,83.00000000,83.00000000
001690,2007-03-01,50551550.00000000,87.06000000,88.31000000,83.75000000,84.03000000
001690,2007-03-02,30709120.00000000,85.41000000,87.54000000,85.21000000,86.77000000
001690,2007-03-05,29643880.00000000,86.31990000,88.65000000,85.76000000,85.89000000
001690,2007-03-06,25802950.00000000,88.19000000,88.31000000,87.40000000,87.80000000
001690,2007-03-07,22188230.00000000,87.72000000,88.97000000,87.45000000,88.05000000
001690,2007-03-08,18243890.00000000,88.00000000,88.72000000,87.46000000,88.59000000
001690,2007-03-09,16092100.00000000,87.97000000,88.85000000,87.40000000,88.80000000
001690,2007-03-12,26035300.00000000,89.87000000,89.99000000,87.99000000,88.07000000
001690,2007-03-13,30975610.00000000,88.40000000,90.60000000,88.40000000,89.41000000
001690,2007-03-14,28420580.00000000,90.00000000,90.00000000,87.92000000,88.60000000
001690,2007-03-15,19962470.00000000,89.57000000,90.36000000,89.31000000,89.96000000
001690,2007-03-16,20385400.00000000,89.59000000,89.99000000,89.32000000,89.53800000
001690,2007-03-19,25452650.00000000,91.13000000,91.55000000,89.59000000,90.24000000
001690,2007-03-20,17456280.00000000,91.48000000,91.84000000,91.06000000,91.35000000
001690,2007-03-21,24530000.00000000,93.87000000,94.00000000,91.65000000,91.99000000
001690,2007-03-22,20051510.00000000,93.96000000,94.36000000,93.00000000,93.73000000
001690,2007-03-23,16102740.00000000,93.52000000,94.07000000,93.30000000,93.35000000
001690,2007-03-26,30811950.00000000,95.85000000,95.90000000,93.30000000,93.99000000
001690,2007-03-27,32985200.00000000,95.46000000,96.83000000,95.00000000,95.71000000
001690,2007-03-28,33857110.00000000,93.24000000,95.40000000,93.15000000,94.88000000
001690,2007-03-29,25909840.00000000,93.75000000,94.19000000,92.23000000,94.19000000
001690,2007-03-30,21445650.00000000,92.91000000,94.68000000,92.75000000,94.28000000
001690,2007-04-02,17911070.00000000,93.65000000,94.25000000,93.02000000,94.14000000
001690,2007-04-03,20846150.00000000,94.50000000,95.23000000,93.76000000,94.14000000
001690,2007-04-04,17008770.00000000,94.27000000,95.14000000,94.13000000,94.94000000
001690,2007-04-05,12695890.00000000,94.68000000,94.68000000,93.52000000,94.12000000
001690,2007-04-09,14759480.00000000,93.65000000,95.30000000,93.04000000,95.21000000
001690,2007-04-10,12587790.00000000,94.25000000,94.25800000,93.41000000,93.67000000
001690,2007-04-11,19595110.00000000,92.59000000,93.95000000,92.33000000,93.90000000
001690,2007-04-12,23423460.00000000,92.19000000,92.31000000,90.72000000,92.04000000
001690,2007-04-13,25695820.00000000,90.24000000,91.40010000,90.05990000,90.90000000
001690,2007-04-16,21749940.00000000,91.43000000,91.50000000,90.25000000,90.57000000
001690,2007-04-17,26844300.00000000,90.35000000,92.30000000,89.70000000,92.00000000
001690,2007-04-18,16566400.00000000,90.40000000,90.85000000,89.60000000,90.16000000
001690,2007-04-19,15222230.00000000,90.27000000,91.25000000,89.83000000,90.19000000
001690,2007-04-20,18707650.00000000,90.97000000,91.18000000,90.55000000,90.88900000
001690,2007-04-23,27867430.00000000,93.51000000,93.80000000,91.42000000,91.58500000
001690,2007-04-24,37678640.00000000,93.24000000,96.39000000,91.30000000,93.96000000
001690,2007-04-25,41535230.00000000,95.34800000,95.40000000,93.80000000,94.23000000
001690,2007-04-26,62048030.00000000,98.84000000,102.50000000,98.30000000,101.58000000
001690,2007-04-27,24977220.00000000,99.92000000,99.95000000,97.69000000,98.18000000
001690,2007-04-30,22017420.00000000,99.80000000,101.00000000,99.67000000,100.09000000
001690,2007-05-01,19016050.00000000,99.47000000,100.35000000,98.55000000,99.59000000
001690,2007-05-02,18040260.00000000,100.39000000,100.54000000,99.47000000,99.65000000
001690,2007-05-03,20572220.00000000,100.40000000,101.45000000,100.01000000,100.73000000
001690,2007-05-04,13642330.00000000,100.81000000,101.60000000,100.50000000,100.80000000
001690,2007-05-07,30766170.00000000,103.92000000,104.35000000,101.01000000,101.08000000
001690,2007-05-08,27999650.00000000,105.06000000,105.15000000,103.42000000,103.47000000
001690,2007-05-09,25626530.00000000,106.88000000,106.96000000,104.89000000,104.91000000
001690,2007-05-10,42751720.00000000,107.34000000,108.84000000,105.92000000,106.63000000
001690,2007-05-11,23258480.00000000,108.74000000,109.13000000,106.78000000,107.74000000
001690,2007-05-14,23283660.00000000,109.36000000,110.00000000,108.25000000,109.62000000
001690,2007-05-15,34088560.00000000,107.52000000,110.20000000,106.48000000,109.57000000
001690,2007-05-16,40245480.00000000,107.34000000,108.83000000,103.42000000,108.53000000
001690,2007-05-17,26255410.00000000,109.44000000,109.87000000,107.15000000,107.15000000
001690,2007-05-18,22169160.00000000,110.02000000,110.64000000,109.77000000,110.23000000
001690,2007-05-21,22853250.00000000,111.98000000,112.45000000,110.05000000,110.31000000
001690,2007-05-22,20442840.00000000,113.54000000,113.75000000,112.01000000,112.49000000
001690,2007-05-23,32543220.00000000,112.89000000,115.00000000,112.59000000,114.02000000
001690,2007-05-24,31689280.00000000,110.69000000,114.46000000,110.37000000,112.81000000
001690,2007-05-25,22601210.00000000,113.62000000,113.78000000,111.50000000,112.00000000
001690,2007-05-29,23036720.00000000,114.35000000,114.86000000,112.69000000,114.45000000
001690,2007-05-30,52799160.00000000,118.77000000,118.88000000,113.53000000,114.30000000
001690,2007-05-31,46309150.00000000,121.19100000,122.17000000,119.54100000,120.07000000
001690,2007-06-01,31578450.00000000,118.40000000,121.19000000,118.29000000,121.10000000
001690,2007-06-04,31646220.00000000,121.33000000,121.73000000,117.90000000,118.63000000
001690,2007-06-05,32880880.00000000,122.67000000,122.69000000,120.50000000,121.41000000
001690,2007-06-06,39712760.00000000,123.64000000,124.05000000,121.95000000,122.30000000
001690,2007-06-07,68425760.00000000,124.06900000,127.61000000,123.19000000,124.99000000
001690,2007-06-08,44305970.00000000,124.49000000,125.83000000,122.29000000,125.82500000
001690,2007-06-11,66934910.00000000,120.19000000,126.15000000,119.54000000,126.00000000
001690,2007-06-12,50948250.00000000,120.38000000,121.71000000,118.31000000,119.35000000
001690,2007-06-13,61473230.00000000,117.50000000,121.19000000,115.40000000,121.15000000
001690,2007-06-14,34757830.00000000,118.75000000,119.45000000,116.42000000,117.20000000
001690,2007-06-15,28962970.00000000,120.50000000,120.67000000,119.86000000,120.62000000
001690,2007-06-18,32545590.00000000,125.09000000,125.18000000,122.54000000,123.28000000
001690,2007-06-19,33319340.00000000,123.66000000,125.01000000,122.91000000,124.69000000
001690,2007-06-20,32040040.00000000,121.55000000,124.66000000,121.50000000,123.87000000
001690,2007-06-21,30957070.00000000,123.90000000,124.29000000,120.72000000,121.70000000
001690,2007-06-22,22534520.00000000,123.00000000,124.45000000,122.38000000,123.85000000
001690,2007-06-25,34472230.00000000,122.34000000,125.09000000,121.06000000,124.19000000
001690,2007-06-26,47380860.00000000,119.65000000,124.00000000,118.72000000,123.98000000
001690,2007-06-27,34809990.00000000,121.89000000,122.04000000,119.26000000,120.61000000
001690,2007-06-28,29915990.00000000,120.56000000,122.49000000,120.00000000,122.36000000
001690,2007-06-29,40505880.00000000,122.04000000,124.00000000,121.09000000,121.97000000
001690,2007-07-02,35526650.00000000,121.26000000,122.09000000,119.30000000,121.05000000
001690,2007-07-03,41502540.00000000,127.17000000,127.40000000,121.50000000,122.00000000
001690,2007-07-05,51812130.00000000,132.75000000,132.97000000,128.69000000,128.80000000
001690,2007-07-06,31221590.00000000,132.30000000,133.34000000,130.40000000,133.13000000
001690,2007-07-09,35516460.00000000,130.33010000,132.90000000,129.18000000,132.38000000
001690,2007-07-10,44772090.00000000,132.35000000,134.50000000,128.81000000,128.88000000
001690,2007-07-11,29302380.00000000,132.39000000,133.70000000,131.31000000,132.07000000
001690,2007-07-12,25148600.00000000,134.06990000,134.24000000,132.39000000,133.85000000
001690,2007-07-13,32391670.00000000,137.73000000,137.85000000,134.52000000,135.03000000
001690,2007-07-16,33414040.00000000,138.10000000,139.98000000,137.50000000,138.39000000
001690,2007-07-17,25305110.00000000,138.90990000,139.60000000,137.50000000,138.30000000
001690,2007-07-18,27026990.00000000,138.12000000,138.44000000,136.04000000,138.19000000
001690,2007-07-19,26131110.00000000,140.00000000,140.81000000,139.65000000,140.30000000
001690,2007-07-20,41522050.00000000,143.75000000,144.18000000,140.00000000,141.65000000
001690,2007-07-23,36938110.00000000,143.70000000,145.22000000,140.93000000,143.31000000
001690,2007-07-24,64070040.00000000,134.88990000,141.00000000,134.15000000,138.88000000
001690,2007-07-25,51470970.00000000,137.26000000,138.36000000,135.00000000,137.35000000
001690,2007-07-26,78075980.00000000,146.00000000,148.50000000,136.96000000,145.91000000
001690,2007-07-27,41351230.00000000,143.85000000,148.92000000,143.78000000,146.19000000
001690,2007-07-30,39557850.00000000,141.43000000,145.45000000,139.57000000,144.33000000
001690,2007-07-31,62940000.00000000,131.76000000,143.48000000,131.52000000,142.97000000
001690,2007-08-01,62462440.00000000,135.00000000,135.38000000,127.77000000,133.64000000
001690,2007-08-02,30433570.00000000,136.49000000,136.96000000,134.15000000,136.65000000
001690,2007-08-03,24198270.00000000,131.84990000,135.95000000,131.50000000,135.26000000
001690,2007-08-06,32993850.00000000,135.25000000,135.27000000,128.30000000,132.90000000
001690,2007-08-07,33890770.00000000,135.03010000,137.24000000,132.63000000,134.94000000
001690,2007-08-08,28819620.00000000,134.01000000,136.86000000,132.00000000,136.76000000
001690,2007-08-09,40077770.00000000,126.39000000,133.00000000,125.09000000,131.11000000
001690,2007-08-10,50336260.00000000,125.00000000,127.75000000,120.30000000,123.12000000
001690,2007-08-13,26873100.00000000,127.79000000,129.35000000,126.50000000,128.32000000
001690,2007-08-14,26323600.00000000,124.03000000,128.30000000,123.71000000,128.29000000
001690,2007-08-15,35386100.00000000,119.90000000,124.86000000,119.65000000,122.74000000
001690,2007-08-16,66502000.00000000,117.05000000,118.50000000,111.62000000,117.01000000
001690,2007-08-17,42670140.00000000,122.06000000,123.50000000,119.82000000,122.01000000
001690,2007-08-20,28679030.00000000,122.22000000,124.50000000,120.50000000,123.96000000
001690,2007-08-21,46429710.00000000,127.57000000,128.96000000,121.00000000,122.21000000
001690,2007-08-22,37472990.00000000,132.51000000,132.75000000,130.33000000,131.22000000
001690,2007-08-23,30921120.00000000,131.07000000,133.34000000,129.76000000,133.09000000
001690,2007-08-24,32510080.00000000,135.30000000,135.37000000,129.81000000,130.53000000
001690,2007-08-27,25224660.00000000,132.25000000,134.66000000,132.10000000,133.39100000
001690,2007-08-28,42031700.00000000,126.82000000,132.41000000,126.63000000,130.99000000
001690,2007-08-29,41622370.00000000,134.08000000,134.18000000,129.54000000,129.88000000
001690,2007-08-30,51213080.00000000,136.25000000,138.25000000,132.30000000,132.67000000
001690,2007-08-31,31302960.00000000,138.48000000,139.65000000,137.41000000,139.49000000
001690,2007-09-04,46831280.00000000,144.16000000,145.73000000,139.84000000,139.94000000
001690,2007-09-05,82869500.00000000,136.76000000,145.84000000,136.10000000,144.97000000
001690,2007-09-06,67806490.00000000,135.01000000,137.57000000,132.71000000,135.56000000
001690,2007-09-07,51036180.00000000,131.77000000,132.30000000,130.00000000,132.01000000
001690,2007-09-10,53059130.00000000,136.71000000,138.04000000,133.95000000,136.99500000
001690,2007-09-11,34620030.00000000,135.49000000,138.30000000,133.75000000,137.90000000
001690,2007-09-12,36441290.00000000,136.85000000,139.40000000,135.75000000,135.99000000
001690,2007-09-13,23389860.00000000,137.20000000,139.00000000,136.65000000,138.83000000
001690,2007-09-14,21654650.00000000,138.81000000,138.98000000,136.20000000,136.57000000
001690,2007-09-17,28296360.00000000,138.41000000,140.59000000,137.60000000,138.99000000
001690,2007-09-18,37921480.00000000,140.92000000,142.85000000,137.83000000,139.06000000
001690,2007-09-19,36627910.00000000,140.76990000,143.16000000,139.40000000,143.02000000
001690,2007-09-20,24573990.00000000,140.31000000,141.79000000,139.32000000,140.15000000
001690,2007-09-21,40623170.00000000,144.15000000,144.65000000,140.31000000,141.14000000
001690,2007-09-24,37447690.00000000,148.28000000,149.85000000,146.65000000,146.73000000
001690,2007-09-25,42457680.00000000,153.18000000,153.22000000,146.82000000,146.84000000
001690,2007-09-26,34709080.00000000,152.77000000,155.00000000,151.25000000,154.47000000
001690,2007-09-27,23424760.00000000,154.50000000,154.52000000,152.32000000,153.77000000
001690,2007-09-28,21910940.00000000,153.47000000,154.60000000,152.75000000,153.44000000
001690,2007-10-01,29826850.00000000,156.33900000,157.41000000,152.93000000,154.63000000
001690,2007-10-02,28241730.00000000,158.45000000,158.59000000,155.89000000,156.55000000
001690,2007-10-03,24693570.00000000,157.92010000,159.18000000,157.01000000,157.78000000
001690,2007-10-04,23396920.00000000,156.24000000,158.08000000,153.50000000,158.00000000
001690,2007-10-05,33458450.00000000,161.44990000,161.58000000,157.70000000,158.37000000
001690,2007-10-08,29800850.00000000,167.91000000,167.91000000,162.97000000,163.49000000
001690,2007-10-09,39413730.00000000,167.86000000,171.11000000,166.68000000,170.20000000
001690,2007-10-10,23776730.00000000,166.79000000,167.88000000,165.60000000,167.55000000
001690,2007-10-11,58284030.00000000,162.23000000,171.88000000,153.21000000,169.49000000
001690,2007-10-12,35237870.00000000,167.25370000,167.28000000,161.80000000,163.01000000
001690,2007-10-15,38451440.00000000,166.98000000,169.57000000,163.50000000,167.98000000
001690,2007-10-16,37921020.00000000,169.58000000,170.18000000,165.15000000,165.54000000
001690,2007-10-17,40042150.00000000,172.75000000,173.04000000,169.18000000,172.69000000
001690,2007-10-18,29288200.00000000,173.50000000,174.19000000,171.05000000,171.50000000
001690,2007-10-19,46054080.00000000,170.42000000,174.63000000,170.00000000,174.24000000
001690,2007-10-22,58484530.00000000,174.36000000,174.90000000,169.96010000,170.35000000
001690,2007-10-23,63975760.00000000,186.16000000,188.60000000,182.76000000,188.56000000
001690,2007-10-24,45924630.00000000,185.93000000,187.21000000,179.24000000,185.81000000
001690,2007-10-25,34666110.00000000,182.78000000,185.90000000,181.66000000,184.87000000
001690,2007-10-26,25217580.00000000,184.70000000,185.37000000,182.88000000,185.29000000
001690,2007-10-29,19276730.00000000,185.09000000,186.59000000,184.70000000,185.45000000
001690,2007-10-30,33478030.00000000,187.00000000,189.37000000,184.73000000,186.18000000
001690,2007-10-31,29695430.00000000,189.95000000,190.12000000,184.95000000,187.63000000
001690,2007-11-01,28721330.00000000,187.44000000,190.10000000,180.00000000,188.60000000
001690,2007-11-02,35764070.00000000,187.87000000,189.44000000,183.49000000,189.21000000
001690,2007-11-05,28686720.00000000,186.18000000,188.96000000,184.24000000,185.29000000
001690,2007-11-06,34053240.00000000,191.79000000,192.00000000,185.27000000,187.05000000
001690,2007-11-07,35390580.00000000,186.29990000,192.68000000,186.13000000,190.61000000
001690,2007-11-08,67419660.00000000,175.46630000,186.90000000,167.77000000,186.67000000
001690,2007-11-09,54425940.00000000,165.37000000,175.12000000,165.21000000,171.15000000
001690,2007-11-12,63057720.00000000,153.76000000,167.70000000,150.63000000,165.28000000
001690,2007-11-13,62027230.00000000,169.96000000,170.98000000,153.76000000,160.85000000
001690,2007-11-14,51656760.00000000,166.11000000,177.57000000,163.74000000,177.16000000
001690,2007-11-15,52799100.00000000,164.30000000,169.59000000,160.30000000,166.39000000
001690,2007-11-16,49375770.00000000,166.39000000,167.02000000,159.33000000,165.30000000
001690,2007-11-19,41176160.00000000,163.95000000,168.20000000,162.10000000,166.10000000
001690,2007-11-20,55050730.00000000,168.85000000,171.79000000,163.53000000,165.67000000
001690,2007-11-21,43503190.00000000,168.46000000,172.35000000,164.67000000,165.84000000
001690,2007-11-23,16624060.00000000,171.54000000,172.05000000,169.75000000,172.00000000
001690,2007-11-26,46583480.00000000,172.54190000,177.26990000,172.35000000,173.59000000
001690,2007-11-27,46984390.00000000,174.81000000,175.79000000,170.01000000,175.22000000
001690,2007-11-28,40897670.00000000,180.22000000,180.60000000,175.35000000,176.82000000
001690,2007-11-29,37360570.00000000,184.29000000,185.17000000,179.15000000,179.43000000
001690,2007-11-30,42378240.00000000,182.22000000,187.70000000,179.70000000,187.34000000
001690,2007-12-03,34298600.00000000,178.86000000,184.14000000,177.70000000,181.86000000
001690,2007-12-04,27627260.00000000,179.81000000,180.90000000,176.99000000,177.15000000
001690,2007-12-05,31799590.00000000,185.50000000,186.00000000,182.41000000,182.89000000
001690,2007-12-06,32121580.00000000,189.95280000,190.10000000,186.12000000,186.19000000
001690,2007-12-07,38008550.00000000,194.30000000,194.99000000,188.04000000,190.54000000
001690,2007-12-10,25759630.00000000,194.21000000,195.66000000,192.69000000,193.59000000
001690,2007-12-11,39535880.00000000,188.54040000,196.83000000,187.39000000,194.75000000
001690,2007-12-12,43681940.00000000,190.86000000,194.48000000,185.76000000,193.44000000
